Username,Category,Followers,Followees,Posts,Level
yin2myyang,fashion,102295,928,765,Huge
chronondo,fashion,102293,5593,350,Huge
irenecioni_official,fashion,102284,703,1370,Huge
arrestthisgal,fashion,102219,428,960,Huge
jaydestella,fashion,102216,799,1048,Huge
christiancowan,fashion,102180,929,733,Huge
meeeotch,fashion,102092,377,853,Huge
benjithorpe,fashion,102088,69,1399,Huge
samlandreth,fashion,102083,413,861,Huge
joannasimon,fashion,102041,266,324,Huge
evelinafraggi,fashion,102007,1853,933,Huge
keyestostyle,fashion,101833,771,1811,Huge
hannahstraffordtaylor,fashion,101819,505,1629,Huge
thisisjessicatorres,fashion,101783,3231,954,Huge
mr.dmstrei,fashion,101730,300,354,Huge
alberitanicki,fashion,101723,769,342,Huge
maria__corrigan,fashion,101692,395,561,Huge
kateridion,fashion,101639,537,1066,Huge
vallyfacciolo,fashion,101633,2955,1923,Huge
angeliqgoddess,fashion,101586,458,1085,Huge
elisanencioni,fashion,101514,4736,488,Huge
hannahcrosskey,fashion,101511,624,1638,Huge
thestyleride,fashion,101433,106,1272,Huge
annapey,fashion,101315,483,758,Huge
iblondee,fashion,101261,456,6476,Huge
sweetasacandy,fashion,101258,1537,5581,Huge
eyasghir,fashion,101247,1584,1148,Huge
mommy_nannan,fashion,101194,1015,1555,Huge
im.trangdang,fashion,101178,134,952,Huge
jess_megan_,fashion,101157,1326,535,Huge
srtastyle,fashion,101157,672,998,Huge
therubinrose,fashion,101125,4011,1096,Huge
karicassandra,fashion,101001,883,490,Huge
esh_wari,fashion,100972,1120,2332,Huge
anna.krylova,fashion,100971,756,2329,Huge
kristinegranta,fashion,100971,129,269,Huge
sarahbarlondo,fashion,100916,1001,1937,Huge
conluzycolor,fashion,100795,1348,2124,Huge
tylauren,fashion,100780,3297,4109,Huge
beautifulmorgan,fashion,100768,2264,2366,Huge
reagankathryn,fashion,100757,495,1126,Huge
_elodypetit,fashion,100750,706,473,Huge
sofyabenzakour,fashion,100673,1226,1407,Huge
adamwaithe,fashion,100611,649,2786,Huge
fashionbyvicky,fashion,100599,1011,2979,Huge
gebabyk,fashion,100581,434,501,Huge
meddline,fashion,100298,1108,931,Huge
sarahloven,fashion,100264,1348,3580,Huge
theivorydiary,fashion,100241,1962,2449,Huge
ttigerlilly,fashion,100196,1754,2165,Huge
salinachai,fashion,100171,498,1535,Huge
lindsayalbanese,fashion,100143,2224,3195,Huge
twopeasinablog,fashion,100140,1579,3383,Huge
victoriahearn,fashion,100102,7363,2106,Huge
astyleadaynyc,fashion,100003,397,1889,Huge
sorry_not_fame,fashion,99987,133,339,Mid
elletayla,fashion,99800,529,1018,Mid
yamamnabeel,fashion,99705,305,1728,Mid
thelondonchatter,fashion,99658,627,2020,Mid
iamgadriana,fashion,99580,994,2808,Mid
juancherangel,fashion,99514,3806,1736,Mid
francescafitnessfreak,fashion,99487,678,2018,Mid
theeditorialistla,fashion,99483,2499,1621,Mid
florboncuero,fashion,99445,292,382,Mid
dedo90,fashion,99416,1455,383,Mid
bishamberdas,fashion,99389,57,2571,Mid
alina_paul,fashion,99364,68,434,Mid
chichinaalina,fashion,99269,1130,1995,Mid
ellevalera,fashion,99089,566,464,Mid
stevie_hendrix,fashion,98991,654,1300,Mid
simplyclassycassie,fashion,98967,530,643,Mid
yolita.c,fashion,98822,2332,602,Mid
francescaventurini_,fashion,98814,3062,2655,Mid
aurorekicheninoff,fashion,98803,617,304,Mid
lonnekenooteboom,fashion,98722,6003,4924,Mid
lauragilmour_,fashion,98542,1121,1526,Mid
rahelchiwitt,fashion,98390,622,561,Mid
kylie.quenner,fashion,98319,240,1223,Mid
isabella_gray,fashion,98304,1672,550,Mid
savannah_latimer,fashion,98303,507,977,Mid
celebstyleguide,fashion,98223,1745,725,Mid
becca_trujillo,fashion,98154,93,363,Mid
nancyajram_turkey,fashion,98039,22,5075,Mid
myoutfititalia,fashion,98034,3618,1256,Mid
tiffanie.marie,fashion,98016,892,754,Mid
mynextwanderlust,fashion,97919,629,324,Mid
natalie_keinan,fashion,97882,1097,1980,Mid
withrobinj,fashion,97861,3006,474,Mid
bibleoffashionjulie,fashion,97822,3959,2921,Mid
camillalucchi_,fashion,97798,812,1171,Mid
simplybiancaalexa,fashion,97498,756,510,Mid
gr1fn,fashion,97487,3745,960,Mid
therobinb,fashion,97471,419,284,Mid
monikalinkyte,fashion,97471,791,1106,Mid
wearetwinset,fashion,97443,4469,2214,Mid
vandamiranda,fashion,97245,730,2569,Mid
desnjen,fashion,97240,955,1303,Mid
shannonalxndra,fashion,97235,658,479,Mid
blablablacarol,fashion,97222,1944,3363,Mid
tinaguo,fashion,97217,904,7672,Mid
beatricegherardini,fashion,97118,3920,640,Mid
jaimexie,fashion,97057,1297,547,Mid
anouskapb,fashion,97011,1266,2884,Mid
karlareed,fashion,97008,560,4820,Mid
veronicafalco,fashion,96895,4000,2396,Mid
alishalemayx,fashion,96895,1921,2099,Mid
iamjorgeluis_,fashion,96866,4571,1566,Mid
de_rococo,fashion,96864,2332,2222,Mid
steffechegoyen,fashion,96830,1599,504,Mid
gabifuller,fashion,96693,420,512,Mid
xshyox,fashion,96656,661,1500,Mid
uniquefashionclosetofficial,fashion,96599,1384,1553,Mid
ilovegreeninspiration,fashion,96596,3769,2625,Mid
guapas4ever,fashion,96582,1357,1072,Mid
mariatailor,fashion,96374,1200,2234,Mid
sanyfedorenko,fashion,96347,3420,798,Mid
alanepereiraoficial,fashion,96285,3807,1809,Mid
anyasfashionhobby,fashion,96146,360,660,Mid
marvinsheckler,fashion,96139,362,1371,Mid
thesuestylefile,fashion,96054,2224,1398,Mid
trendstepper,fashion,95979,845,3117,Mid
kendallxworld,fashion,95845,197,2231,Mid
cassiesugarplum,fashion,95821,513,3027,Mid
jennymustard,fashion,95782,564,1562,Mid
gingerrlu,fashion,95747,1858,743,Mid
brucogo,fashion,95743,1377,4880,Mid
tianapongs,fashion,95709,936,661,Mid
sarahlysander,fashion,95661,636,799,Mid
_marinakamura_,fashion,95524,903,2537,Mid
larissabruin,fashion,95482,985,2110,Mid
vicolsfamily,fashion,95432,769,566,Mid
amanda_nawfal_sayde,fashion,95392,700,354,Mid
stevenonoja,fashion,95356,54,1543,Mid
gerihirsch,fashion,95292,989,2018,Mid
benedetta_dragoni,fashion,95279,3676,3586,Mid
pinketcetera,fashion,95249,344,2940,Mid
abbymatses,fashion,95082,405,777,Mid
veronikastealz,fashion,95073,900,723,Mid
mteresa_corigliano,fashion,95056,2690,1579,Mid
thejasmineella,fashion,94894,940,478,Mid
readytostare,fashion,94882,2356,5477,Mid
marta__lu,fashion,94821,264,2807,Mid
citizensrunway,fashion,94753,834,1324,Mid
catevaa,fashion,94743,19,334,Mid
sarah_noor,fashion,94668,108,2599,Mid
sophiasky_,fashion,94658,210,312,Mid
vikguirao,fashion,94566,641,983,Mid
kirstenkaye_,fashion,94550,996,973,Mid
emyaurie,fashion,94490,6304,666,Mid
lillyalice1,fashion,94336,1945,2045,Mid
lachampanera,fashion,94293,858,2684,Mid
boopsy429,fashion,94170,4851,3285,Mid
cla_mancusi,fashion,94056,1269,480,Mid
boyuba,fashion,93922,750,774,Mid
blackkart,fashion,93915,365,366,Mid
urbantraveller,fashion,93890,1064,588,Mid
thewickedlady,fashion,93698,697,301,Mid
amoureusement_toi,fashion,93654,995,5136,Mid
angystearoom,fashion,93608,841,3271,Mid
kobusjulia,fashion,93580,334,885,Mid
dimitri_tsr,fashion,93546,872,1679,Mid
aidamarti,fashion,93509,443,571,Mid
iam_chrish,fashion,93481,265,512,Mid
wreckcalifornia,fashion,93468,89,2128,Mid
rianneskate,fashion,93435,1180,689,Mid
kristinfloyd95,fashion,93422,320,1003,Mid
onlymerosieb,fashion,93410,3116,1592,Mid
deardiaryblog,fashion,93397,930,3577,Mid
underthecafelights,fashion,93389,256,1006,Mid
berrymalinowska,fashion,93200,478,1314,Mid
jasminelhr,fashion,93150,954,878,Mid
jesshogancrum,fashion,93129,1041,802,Mid
life.of.a.sister,fashion,93111,1025,1547,Mid
veroniquesophie,fashion,93067,637,2870,Mid
vivi_koenig,fashion,93038,1270,426,Mid
hausofcolor,fashion,93000,227,2165,Mid
danieleoscarspada,fashion,92957,3382,402,Mid
kelseyinlondon,fashion,92952,1360,1434,Mid
40_little_toes,fashion,92909,1298,468,Mid
una216,fashion,92901,4331,1798,Mid
misstrawberryfields,fashion,92884,998,2723,Mid
hedleyandbennett,fashion,92878,1355,3379,Mid
karenfleischmann,fashion,92835,2065,610,Mid
nikillae,fashion,92825,754,2163,Mid
jennyplogstyle,fashion,92814,3643,670,Mid
aliluvi,fashion,92772,280,584,Mid
elbio_bonsaglio,fashion,92745,2258,1392,Mid
emilypalos,fashion,92744,3887,2105,Mid
melissaa_estrellaa,fashion,92723,300,314,Mid
alexaphelece,fashion,92708,1156,398,Mid
mmarianaribeiro,fashion,92533,111,3717,Mid
alice_tranchida,fashion,92498,4354,859,Mid
shallwesasa,fashion,92419,3300,4127,Mid
dreamin.loud,fashion,92365,844,820,Mid
yuliya.oleynykova,fashion,92299,628,737,Mid
misslizheart,fashion,92254,837,1938,Mid
ljiashann01,fashion,92158,3305,3484,Mid
theshelbylyn,fashion,92147,980,395,Mid
gabyquintero17,fashion,92126,1121,856,Mid
tanyafosterblog,fashion,91870,1010,2510,Mid
sarafructuoso__,fashion,91834,318,1740,Mid
whitneyfransway,fashion,91827,726,721,Mid
laurentoyota,fashion,91772,1389,2564,Mid
louloudesaison,fashion,91743,2813,1223,Mid
sariafrancis,fashion,91675,7501,1333,Mid
james_patrice,fashion,91616,3390,4462,Mid
theworldofsisters,fashion,91585,536,1851,Mid
stormette__,fashion,91560,338,1355,Mid
victoriouslogan,fashion,91557,627,2048,Mid
prissilasanchez,fashion,91549,1036,1577,Mid
lotustreee,fashion,91489,496,539,Mid
jacquiealexander,fashion,91369,615,2196,Mid
julianolan,fashion,91354,881,404,Mid
trishandari,fashion,91305,1619,1335,Mid
lisa_allen,fashion,91266,792,1371,Mid
sophiebmodel,fashion,91234,804,385,Mid
mish_mindy,fashion,91226,1768,1620,Mid
rechcamila,fashion,91204,1055,3254,Mid
amy_cbandbp,fashion,91192,793,2362,Mid
laratolksdorf,fashion,91173,666,622,Mid
vvanessaborges,fashion,91095,6924,1425,Mid
marija.andric.photography,fashion,91087,994,1755,Mid
thepennycloset_,fashion,91060,992,2566,Mid
ellesouthafrica,fashion,90969,618,3516,Mid
fashionstyleblogs,fashion,90962,5176,479,Mid
formallyjes,fashion,90955,991,1287,Mid
whitneynrife,fashion,90929,397,5136,Mid
roseoffashion,fashion,90832,273,396,Mid
allymisslove,fashion,90751,1291,1534,Mid
megan.milan,fashion,90729,161,448,Mid
mercuryyuki,fashion,90679,505,936,Mid
julia.haupt,fashion,90670,7344,658,Mid
regianneahadi,fashion,90663,3234,2081,Mid
eveningstandardmagazine,fashion,90559,2162,4869,Mid
mirthamichelle,fashion,90486,1220,1322,Mid
kevin_pabel,fashion,90356,587,1512,Mid
english_ems,fashion,90317,2223,479,Mid
shannon_lawson,fashion,90290,1301,878,Mid
francescatamburini,fashion,90290,364,720,Mid
afrostylicity,fashion,90261,516,481,Mid
hausofsherry,fashion,90232,667,779,Mid
sophiesuchan,fashion,90187,997,1928,Mid
toularose,fashion,90121,967,1341,Mid
chelseaolivia13,fashion,90112,982,1216,Mid
cohlab_nyc,fashion,90111,754,515,Mid
elizabeth_sagan,fashion,90091,5547,364,Mid
romyraves,fashion,90070,3842,3663,Mid
annabelrosendahl,fashion,90024,652,2330,Mid
dailyfrontrow,fashion,89876,1606,3878,Mid
scxkl_sammy,fashion,89862,619,501,Mid
lexi_goodman,fashion,89763,547,510,Mid
aliciamlund,fashion,89616,1272,4239,Mid
khadija_chahed,fashion,89610,118,504,Mid
miriamcandurro,fashion,89478,764,796,Mid
kathryynn,fashion,89475,858,426,Mid
cassie_cameron_,fashion,89467,2576,1144,Mid
thedreamctchr,fashion,89389,5524,1185,Mid
atlasandmason,fashion,89387,799,3008,Mid
toreystreasures,fashion,89338,1351,2180,Mid
rossellinaa,fashion,89300,1204,2932,Mid
a1_fleeky,fashion,89157,98,560,Mid
iheartbargains,fashion,89142,976,4710,Mid
offbeatlook,fashion,89139,4759,392,Mid
camillaamaraloficial,fashion,89109,1421,1427,Mid
lululus,fashion,89078,844,738,Mid
thelustlistt,fashion,89076,625,2215,Mid
cristina_kovacs,fashion,88938,518,1964,Mid
bethanjroberts,fashion,88830,1379,577,Mid
greengaskell,fashion,88828,633,1122,Mid
thisishadassah,fashion,88822,981,908,Mid
tishaalyn,fashion,88706,826,570,Mid
topflightfamily,fashion,88682,644,2033,Mid
fitsonme,fashion,88630,6482,859,Mid
nurceerben,fashion,88543,1557,1317,Mid
mariamontazamioriginal,fashion,88454,279,462,Mid
rinasonline,fashion,88420,1566,1194,Mid
just_jodes,fashion,88372,1392,2090,Mid
msrondon,fashion,88357,143,343,Mid
eleonorstorre,fashion,88345,3099,1035,Mid
reneebargh,fashion,88155,4089,3470,Mid
parisgrenoble,fashion,88098,571,2321,Mid
xinlinnn,fashion,87946,1445,3469,Mid
la_la_lita,fashion,87858,2857,1284,Mid
sandytoktv,fashion,87744,805,1192,Mid
laurine_mn,fashion,87648,566,1173,Mid
elly.mayday,fashion,87647,1200,2146,Mid
murielvillera,fashion,87606,710,1035,Mid
giulicorona,fashion,87551,1313,2680,Mid
styledevotee,fashion,87479,1889,1593,Mid
thefancyashley,fashion,87293,1420,6862,Mid
kaylamontee,fashion,87174,2033,437,Mid
adriannetrends,fashion,87085,875,3521,Mid
cindycournoyer,fashion,87037,787,882,Mid
mandy_sealey,fashion,87034,1352,1742,Mid
tubaerguen,fashion,86925,291,787,Mid
besshcarter,fashion,86880,2861,3090,Mid
tocestyle,fashion,86819,931,547,Mid
raekanoa,fashion,86773,1136,579,Mid
benblack10,fashion,86763,541,2315,Mid
the3dvinas,fashion,86657,63,1284,Mid
liviawiola,fashion,86583,4487,572,Mid
peonylim,fashion,86573,501,5285,Mid
floriane_lt,fashion,86523,553,2924,Mid
t.duh_,fashion,86491,1561,556,Mid
okevaaa,fashion,86471,687,837,Mid
shabbilyshic,fashion,86386,979,595,Mid
theaugustdiaries,fashion,86267,1258,3124,Mid
klochella,fashion,86257,488,341,Mid
eucarolsoaress,fashion,86242,1005,1520,Mid
sandrasteve,fashion,86234,967,445,Mid
savvysassymoms,fashion,86234,3161,2471,Mid
macyjaemoore,fashion,86216,2392,394,Mid
lil_miss_hk,fashion,86214,933,947,Mid
veronicaadelizzi,fashion,86181,1190,1763,Mid
ludovica_ferlito,fashion,86107,455,1341,Mid
primpatnasiri,fashion,86097,1559,1061,Mid
bruna_rego,fashion,86094,2566,3977,Mid
thetracymoore,fashion,86011,498,2811,Mid
nashvilletash,fashion,85974,2688,4025,Mid
roberta_zioni,fashion,85910,1605,1296,Mid
misslluviaconsol,fashion,85847,575,840,Mid
lushtoblush,fashion,85798,1148,2104,Mid
nadirarr,fashion,85780,928,2083,Mid
alessaa_w,fashion,85708,523,1167,Mid
louisaxgrace,fashion,85705,4004,576,Mid
oh_anthonio,fashion,85691,1118,4349,Mid
biancaderhy,fashion,85417,1698,1566,Mid
maggiemacdonald,fashion,85402,288,543,Mid
blamurphy,fashion,85330,1122,2112,Mid
isadeejansen,fashion,85283,737,365,Mid
marinahoermanseder,fashion,85245,804,1088,Mid
gabriel_gontijo,fashion,85239,1422,5820,Mid
jeroenvanes,fashion,85195,3379,415,Mid
thefashionpoet,fashion,85100,4384,4337,Mid
tigistgls,fashion,85079,1473,1031,Mid
roselynweaver,fashion,85032,820,1513,Mid
aboutfny,fashion,85009,872,1116,Mid
namastejenay,fashion,85001,427,1699,Mid
alessandraventura,fashion,84986,652,1374,Mid
charlottefisher,fashion,84935,620,4030,Mid
whilton.design,fashion,84925,3977,1000,Mid
sustainablychic,fashion,84876,2647,582,Mid
eastcoastfox,fashion,84847,3292,1311,Mid
rocknrollbride,fashion,84825,1242,5807,Mid
leandre.renoir,fashion,84815,763,519,Mid
docsamatao,fashion,84729,4358,352,Mid
cajmel,fashion,84680,979,2025,Mid
alittlebitetc,fashion,84656,225,2079,Mid
rmrstyle,fashion,84607,521,3557,Mid
obsessedbyportia,fashion,84597,990,2452,Mid
sherine_hamdy,fashion,84511,2784,1257,Mid
jadejoselyn,fashion,84442,607,1144,Mid
mikethecompass,fashion,84377,235,404,Mid
julietaroldann,fashion,84359,5034,449,Mid
itsgiannaadams,fashion,84224,2553,318,Mid
stylebyraysagarcia,fashion,84177,342,1379,Mid
cameonistas,fashion,84114,1229,2182,Mid
cutenlittle,fashion,84110,1883,3389,Mid
reginaanikiy,fashion,84029,469,295,Mid
anitamoshkelgosha,fashion,83761,481,506,Mid
michellerandolph,fashion,83743,1000,767,Mid
kaylynd_,fashion,83670,998,411,Mid
letwins__,fashion,83667,2085,688,Mid
sangita.patel,fashion,83646,1595,1626,Mid
patrickmadany,fashion,83636,880,400,Mid
eneabarozzi_,fashion,83629,1651,755,Mid
shanna_lisa,fashion,83618,890,536,Mid
theposhman,fashion,83601,944,2335,Mid
chris_kv11,fashion,83597,1538,457,Mid
irinalakicevic,fashion,83568,819,2135,Mid
jalisaevaughn,fashion,83535,965,1472,Mid
alwayscreatingblog,fashion,83529,669,2180,Mid
rosenyfrancois,fashion,83514,1117,750,Mid
onicolasbrito,fashion,83483,4993,508,Mid
halfricanbeaute,fashion,83403,150,270,Mid
mrs.rebeccarobinson,fashion,83376,3756,1468,Mid
camillasentuti,fashion,83361,1490,3883,Mid
voluptuousleah,fashion,83322,2025,1531,Mid
borolitos,fashion,83322,817,2182,Mid
robertaruiu,fashion,83293,1,1675,Mid
annalyncook,fashion,83231,2414,822,Mid
dolshegulsen,fashion,83175,1607,398,Mid
oliviamollyrogers,fashion,83143,1440,1689,Mid
fashionfootprint,fashion,83133,846,1443,Mid
angiemiic,fashion,83112,185,600,Mid
kyrakeli,fashion,83020,406,2212,Mid
meetmeinparee,fashion,82995,773,4463,Mid
stylesophyy,fashion,82992,3210,355,Mid
thelittlemodel_,fashion,82967,1113,1608,Mid
camsbotten,fashion,82929,595,1178,Mid
elodieinparis,fashion,82916,849,4755,Mid
pamclaudino_,fashion,82802,207,911,Mid
yuki.amsterdam,fashion,82799,1426,1005,Mid
buscandoformaalasnubes,fashion,82738,273,3788,Mid
kamila_smaili,fashion,82731,1077,3148,Mid
pepii7,fashion,82711,956,436,Mid
shopranoblog,fashion,82647,973,5952,Mid
vanillestilettos,fashion,82595,1376,687,Mid
bruhuli,fashion,82573,2384,1496,Mid
briannarenee,fashion,82563,305,548,Mid
danielaknight,fashion,82439,4032,4582,Mid
sosageblog,fashion,82398,2400,3359,Mid
cantanaa_,fashion,82264,340,464,Mid
b_savy,fashion,82231,844,2578,Mid
irisamberr,fashion,82230,885,1322,Mid
jlcowdrey,fashion,82201,595,933,Mid
alessiafoglia_official,fashion,82176,3803,4299,Mid
bydianamarks,fashion,82114,7492,1803,Mid
munich_style,fashion,82088,303,387,Mid
ivy_lc,fashion,82030,530,1596,Mid
naomikisted,fashion,81896,4543,2483,Mid
missestilos,fashion,81735,1315,3434,Mid
wantgetrepeat,fashion,81698,1361,1386,Mid
bazaarindonesia,fashion,81602,573,4234,Mid
serrabellum,fashion,81490,113,459,Mid
misstommy,fashion,81420,146,1891,Mid
keltie,fashion,81379,943,3898,Mid
courteink,fashion,81331,602,1558,Mid
sandyalamode,fashion,81277,3798,4362,Mid
jxhannamadeleine,fashion,81241,568,250,Mid
bonjourclem,fashion,81137,5583,1802,Mid
vikafalileeva,fashion,80993,328,833,Mid
rosietheginger,fashion,80888,1158,1492,Mid
miss_juliaaaaa_,fashion,80884,363,974,Mid
soheatherblog,fashion,80844,1352,3288,Mid
southcoaststyleoc,fashion,80786,810,2014,Mid
priyasidhu,fashion,80722,943,726,Mid
nahgarcez,fashion,80638,763,1359,Mid
aliciagiron,fashion,80545,3985,1066,Mid
firdawsnour,fashion,80468,555,786,Mid
maquelx,fashion,80460,1931,456,Mid
treehousethreadsblog,fashion,80383,523,746,Mid
tashietinks,fashion,80324,539,821,Mid
siobhanbell,fashion,80309,1012,937,Mid
sandragierszewska10,fashion,80299,362,400,Mid
reesenguyenn,fashion,80292,490,1298,Mid
missmulberry,fashion,80212,331,1300,Mid
stylesuzi,fashion,80147,1097,2508,Mid
jackyxsecretx,fashion,80122,269,326,Mid
miss__amina,fashion,80100,480,529,Mid
morganalisonstewart,fashion,80035,336,854,Mid
shes.larissa,fashion,80029,43,664,Mid
taniamarie.c,fashion,80014,2116,523,Mid
loraa._,fashion,79922,1279,490,Mid
curves_curlsandclothes,fashion,79898,1749,2737,Mid
julescecilia,fashion,79847,355,879,Mid
kellyinthecity,fashion,79784,830,3969,Mid
sarafjohansen,fashion,79731,903,994,Mid
lux_mommy,fashion,79654,431,629,Mid
nicolecarlsonxo,fashion,79653,861,1742,Mid
woolyanna1,fashion,79581,654,1184,Mid
zoelondondj,fashion,79521,976,5893,Mid
rachellynjohnson,fashion,79410,417,641,Mid
margheritadarienzo,fashion,79281,223,429,Mid
bootsthefeline,fashion,79270,873,632,Mid
chictalkch,fashion,79196,2424,3573,Mid
crystalinmarie,fashion,79191,851,4799,Mid
the.la.way,fashion,79152,1120,636,Mid
stushigalstyle,fashion,79085,1128,2061,Mid
sapphireofficial,fashion,79050,1011,2121,Mid
franci_chelli,fashion,79044,1069,1177,Mid
haniee.ahmadii,fashion,79041,493,451,Mid
thefoxandshe,fashion,79032,597,4295,Mid
nickimtv,fashion,79022,722,965,Mid
hank_ge,fashion,79018,2877,833,Mid
pursuingpretty,fashion,78914,760,1791,Mid
monakhalifaxo,fashion,78753,588,389,Mid
roberta.marta,fashion,78721,3598,430,Mid
raffaele_pone,fashion,78713,2077,408,Mid
andreafeczko,fashion,78695,2874,1242,Mid
thehautebrunette,fashion,78636,3279,729,Mid
your_daly_dose_,fashion,78628,2877,1286,Mid
themariaantoinette,fashion,78578,1076,2659,Mid
xoalyynicole,fashion,78521,610,579,Mid
tommybrady7,fashion,78505,550,604,Mid
lornaraindrops,fashion,78493,3205,5356,Mid
bymarielle_,fashion,78422,357,635,Mid
louisrubi,fashion,78412,758,1043,Mid
justbrandi_,fashion,78394,675,1927,Mid
tizianfendt,fashion,78382,979,495,Mid
tarynerenee,fashion,78379,660,1960,Mid
klaudiasalvini,fashion,78372,1481,714,Mid
